date,status,exchanges,estimatedNetFlowCny,estimatedNetFlowYi,grossInflowYi,grossOutflowYi,funds,pricedFunds,excludedRecords
2025-06-17,complete,SSE|SZSE,3163135800,31.6314,69.4638,-37.8324,987,984,3
2025-06-18,complete,SSE|SZSE,527403220,5.274,46.9268,-41.6527,988,986,2
2025-06-19,complete,SSE|SZSE,3079074270,30.7907,76.4625,-45.6717,988,987,1
2025-06-20,complete,SSE|SZSE,5692155530,56.9216,90.7763,-33.8548,989,984,5
2025-06-23,complete,SSE|SZSE,5323834850,53.2383,94.0664,-40.8281,989,986,3
2025-06-24,complete,SSE|SZSE,80558250,0.8056,80.1464,-79.3408,989,985,4
2025-06-25,complete,SSE|SZSE,-5281101050,-52.811,102.5861,-155.3971,990,987,3
2025-06-26,complete,SSE|SZSE,-7240214690,-72.4021,79.7974,-152.1996,989,987,2
2025-06-27,complete,SSE|SZSE,-8347987900,-83.4799,99.6862,-183.1661,990,987,3
2025-06-30,complete,SSE|SZSE,-4363563800,-43.6356,131.5925,-175.2281,991,985,6
2025-07-01,complete,SSE|SZSE,-12066884200,-120.6688,54.2518,-174.9206,991,986,5
2025-07-02,complete,SSE|SZSE,1558707000,15.5871,87.8045,-72.2174,995,992,3
2025-07-03,complete,SSE|SZSE,-4070057750,-40.7006,49.6956,-90.3962,997,992,5
2025-07-04,complete,SSE|SZSE,-4477447460,-44.7745,50.7894,-95.5639,997,993,4
2025-07-07,complete,SSE|SZSE,-1829434750,-18.2943,36.899,-55.1933,998,994,4
2025-07-08,complete,SSE|SZSE,560672880,5.6067,72.3209,-66.7142,999,997,2
2025-07-09,complete,SSE|SZSE,-2529874240,-25.2987,53.8525,-79.1513,1000,997,3
2025-07-10,complete,SSE|SZSE,-35090750,-0.3509,68.4212,-68.7721,1001,997,4
2025-07-11,complete,SSE|SZSE,4719029750,47.1903,122.6578,-75.4675,1001,996,5
2025-07-14,complete,SSE|SZSE,-3407386550,-34.0739,75.1074,-109.1813,1001,999,2
2025-07-15,complete,SSE|SZSE,-4350409860,-43.5041,102.5634,-146.0675,1002,998,4
2025-07-16,complete,SSE|SZSE,-2078504500,-20.785,59.5636,-80.3487,1002,999,3
2025-07-17,complete,SSE|SZSE,-1115574480,-11.1557,75.452,-86.6077,1002,1000,2
2025-07-18,complete,SSE|SZSE,-4183280750,-41.8328,55.0446,-96.8774,1002,999,3
2025-07-21,complete,SSE|SZSE,-441056100,-4.4106,61.0667,-65.4773,1003,994,9
2025-07-22,complete,SSE|SZSE,-1981300000,-19.813,92.5777,-112.3907,1003,993,10
2025-07-23,complete,SSE|SZSE,28504050,0.285,101.8682,-101.5832,1003,1000,3
2025-07-24,complete,SSE|SZSE,-239122150,-2.3912,90.3582,-92.7494,1006,1003,3
2025-07-25,complete,SSE|SZSE,-6851093250,-68.5109,63.719,-132.23,1006,1001,5
2025-07-28,complete,SSE|SZSE,-7557956050,-75.5796,66.1281,-141.7077,1009,1008,1
2025-07-29,complete,SSE|SZSE,-10595734300,-105.9573,60.6251,-166.5824,1011,1009,2
2025-07-30,complete,SSE|SZSE,1050847250,10.5085,102.299,-91.7905,1011,1008,3
2025-07-31,complete,SSE|SZSE,-15366070050,-153.6607,65.3313,-218.992,1011,1010,1
2025-08-01,complete,SSE|SZSE,-3496471600,-34.9647,57.1272,-92.092,1013,1008,5
2025-08-04,complete,SSE|SZSE,-1492383150,-14.9238,63.0824,-78.0062,1017,1014,3
2025-08-05,complete,SSE|SZSE,-1152341550,-11.5234,67.9466,-79.47,1017,1015,2
2025-08-06,complete,SSE|SZSE,5330149200,53.3015,102.7408,-49.4393,1019,1015,4
2025-08-07,complete,SSE|SZSE,-4724176000,-47.2418,59.6876,-106.9293,1019,1017,2
2025-08-08,complete,SSE|SZSE,-2137959450,-21.3796,56.3611,-77.7407,1019,1012,7
2025-08-11,complete,SSE|SZSE,2220096150,22.201,107.3626,-85.1617,1020,1018,2
2025-08-12,complete,SSE|SZSE,-7731008150,-77.3101,69.0862,-146.3962,1022,1019,3
2025-08-13,complete,SSE|SZSE,-3671069900,-36.7107,97.311,-134.0217,1022,1019,3
2025-08-14,complete,SSE|SZSE,-16971473100,-169.7147,57.7057,-227.4204,1023,1019,4
2025-08-15,complete,SSE|SZSE,4784751950,47.8475,142.6057,-94.7582,1023,1021,2
2025-08-18,complete,SSE|SZSE,918626250,9.1863,133.6245,-124.4382,1023,1018,5
2025-08-19,complete,SSE|SZSE,2566160050,25.6616,116.1394,-90.4778,1025,1022,3
2025-08-20,complete,SSE|SZSE,-6883960150,-68.8396,102.4064,-171.246,1025,1022,3
2025-08-21,complete,SSE|SZSE,2172762700,21.7276,125.2905,-103.5629,1027,1025,2
2025-08-22,complete,SSE|SZSE,2942761660,29.4276,219.2013,-189.7736,1027,1025,2
2025-08-25,complete,SSE|SZSE,11228573800,112.2857,253.3108,-141.025,1027,1022,5
2025-08-26,complete,SSE|SZSE,6629622900,66.2962,181.8479,-115.5517,1027,1024,3
2025-08-27,complete,SSE|SZSE,-6189953300,-61.8995,177.6658,-239.5654,1028,1026,2
2025-08-28,complete,SSE|SZSE,-8256500150,-82.565,145.1086,-227.6736,1030,1028,2
2025-08-29,complete,SSE|SZSE,9223773700,92.2377,222.0851,-129.8474,1031,1027,4
2025-09-01,complete,SSE|SZSE,-931726900,-9.3173,169.5077,-178.8249,1034,1031,3
2025-09-02,complete,SSE|SZSE,11186305150,111.8631,212.2929,-100.4298,1036,1034,2
2025-09-03,complete,SSE|SZSE,-10500370950,-105.0037,101.8651,-206.8688,1036,1035,1
2025-09-04,complete,SSE|SZSE,5705686150,57.0569,189.8302,-132.7734,1038,1035,3
2025-09-05,complete,SSE|SZSE,-4448855800,-44.4886,137.5421,-182.0307,1039,1033,6
2025-09-08,complete,SSE|SZSE,-3352934700,-33.5293,158.9607,-192.49,1042,1037,5
2025-09-09,complete,SSE|SZSE,-4048561650,-40.4856,102.1134,-142.5991,1042,1040,2
2025-09-10,complete,SSE|SZSE,-4324216650,-43.2422,89.1463,-132.3884,1043,1039,4
2025-09-11,complete,SSE|SZSE,9866512900,98.6651,217.2059,-118.5408,1044,1041,3
2025-09-12,complete,SSE|SZSE,45336600,0.4534,133.2354,-132.782,1044,1039,5
2025-09-15,complete,SSE|SZSE,-8457734300,-84.5773,79.1681,-163.7454,1046,1045,1
2025-09-16,complete,SSE|SZSE,1486627350,14.8663,123.4948,-108.6285,1047,1043,4
2025-09-17,complete,SSE|SZSE,7627916950,76.2792,151.7595,-75.4803,1048,1044,4
2025-09-18,complete,SSE|SZSE,4951159700,49.5116,194.1006,-144.589,1049,1046,3
2025-09-19,complete,SSE|SZSE,4496115050,44.9612,116.6979,-71.7368,1051,1049,2
2025-09-22,complete,SSE|SZSE,-10108819250,-101.0882,58.3183,-159.4065,1053,1051,2
2025-09-23,complete,SSE|SZSE,6207047050,62.0705,150.4043,-88.3339,1054,1051,3
2025-09-24,complete,SSE|SZSE,2900471050,29.0047,135.9786,-106.9738,1054,1052,2
2025-09-25,complete,SSE|SZSE,5257057900,52.5706,138.3713,-85.8007,1054,1053,1
2025-09-26,complete,SSE|SZSE,19449229300,194.4923,234.9531,-40.4608,1055,1050,5
2025-09-29,complete,SSE|SZSE,12583100850,125.831,231.5907,-105.7597,1059,1057,2
2025-09-30,complete,SSE|SZSE,10423476800,104.2348,185.7091,-81.4743,1059,1057,2
2025-10-09,complete,SSE|SZSE,10787838450,107.8784,218.9826,-111.1042,1060,1057,3
2025-10-10,complete,SSE|SZSE,27437316000,274.3732,353.0917,-78.7186,1061,1059,2
2025-10-13,complete,SSE|SZSE,17355125500,173.5513,277.4228,-103.8716,1062,1059,3
2025-10-14,complete,SSE|SZSE,5103737100,51.0374,209.5286,-158.4913,1061,1059,2
2025-10-15,complete,SSE|SZSE,8039081500,80.3908,168.0942,-87.7034,1062,1061,1
2025-10-16,complete,SSE|SZSE,-8449196600,-84.492,92.8124,-177.3044,1064,1061,3
2025-10-17,complete,SSE|SZSE,5257817550,52.5782,155.7062,-103.128,1064,1061,3
2025-10-20,complete,SSE|SZSE,1263781550,12.6378,113.8683,-101.2304,1066,1066,0
2025-10-21,complete,SSE|SZSE,-12036878950,-120.3688,66.0725,-186.4413,1066,1065,1
2025-10-22,complete,SSE|SZSE,-7627539550,-76.2754,60.5431,-136.8185,1067,1067,0
2025-10-23,complete,SSE|SZSE,771890950,7.7189,87.0755,-79.3566,1069,1068,1
2025-10-24,complete,SSE|SZSE,-10644254150,-106.4425,58.8039,-165.2464,1069,1067,2
2025-10-27,complete,SSE|SZSE,-3614108650,-36.1411,99.0566,-135.1977,1069,1064,5
2025-10-28,complete,SSE|SZSE,82306300,0.8231,109.0388,-108.2158,1069,1068,1
2025-10-29,complete,SSE|SZSE,-627928150,-6.2793,120.8471,-127.1263,1069,1067,2
2025-10-30,complete,SSE|SZSE,2272835450,22.7284,134.5674,-111.8391,1070,1068,2
2025-10-31,complete,SSE|SZSE,23312348050,233.1235,294.4742,-61.3507,1071,1070,1
2025-11-03,complete,SSE|SZSE,2480748950,24.8075,131.3032,-106.4957,1072,1071,1
2025-11-04,complete,SSE|SZSE,-1191363700,-11.9136,127.8722,-139.7858,1074,1072,2
2025-11-05,complete,SSE|SZSE,8780366400,87.8037,129.0448,-41.2411,1074,1071,3
2025-11-06,complete,SSE|SZSE,-13935695650,-139.357,43.7735,-183.1305,1075,1074,1
2025-11-07,complete,SSE|SZSE,-1308756650,-13.0876,66.9196,-80.0072,1075,1072,3
2025-11-10,complete,SSE|SZSE,2058281640,20.5828,107.364,-86.7812,1077,1075,2
2025-11-11,complete,SSE|SZSE,3714552900,37.1455,95.203,-58.0575,1079,1078,1
2025-11-12,complete,SSE|SZSE,6523440650,65.2344,124.6388,-59.4044,1080,1080,0
2025-11-13,complete,SSE|SZSE,-6820547000,-68.2055,51.2739,-119.4794,1081,1080,1
2025-11-14,complete,SSE|SZSE,6718210600,67.1821,129.4506,-62.2685,1082,1080,2
2025-11-17,complete,SSE|SZSE,8214054900,82.1405,150.0829,-67.9424,1083,1082,1
2025-11-18,complete,SSE|SZSE,2002116900,20.0212,94.1754,-74.1542,1083,1083,0
2025-11-19,complete,SSE|SZSE,1898354180,18.9835,94.9772,-75.9937,1084,1084,0
2025-11-20,complete,SSE|SZSE,3213641340,32.1364,95.3495,-63.213,1084,1083,1
2025-11-21,complete,SSE|SZSE,36278419850,362.7842,392.7736,-29.9894,1084,1084,0
2025-11-24,complete,SSE|SZSE,10043459700,100.4346,155.0895,-54.6549,1086,1085,1
2025-11-25,complete,SSE|SZSE,-18373391500,-183.7339,26.3832,-210.1172,1087,1086,1
2025-11-26,complete,SSE|SZSE,-21486793100,-214.8679,36.1433,-251.0113,1088,1086,2
2025-11-27,complete,SSE|SZSE,-5787954700,-57.8795,57.4792,-115.3587,1089,1088,1
2025-11-28,complete,SSE|SZSE,-4521391500,-45.2139,43.6036,-88.8176,1089,1086,3
2025-12-01,complete,SSE|SZSE,-9418818740,-94.1882,41.0614,-135.2496,1089,1088,1
2025-12-02,complete,SSE|SZSE,-207324640,-2.0732,67.501,-69.5743,1090,1089,1
2025-12-03,complete,SSE|SZSE,3118368640,31.1837,84.0823,-52.8986,1090,1090,0
2025-12-04,complete,SSE|SZSE,3245201870,32.452,82.1785,-49.7265,1090,1088,2
2025-12-05,complete,SSE|SZSE,7495357380,74.9536,142.9043,-67.9507,1090,1088,2
2025-12-08,complete,SSE|SZSE,-5880357900,-58.8036,103.655,-162.4585,1091,1091,0
2025-12-09,complete,SSE|SZSE,-8791711090,-87.9171,65.9474,-153.8645,1091,1090,1
2025-12-10,complete,SSE|SZSE,-4944053290,-49.4405,72.9353,-122.3759,1091,1090,1
2025-12-11,complete,SSE|SZSE,2763322550,27.6332,94.6846,-67.0514,1092,1092,0
2025-12-12,complete,SSE|SZSE,15881538560,158.8154,218.2054,-59.3901,1093,1093,0
2025-12-15,complete,SSE|SZSE,5179850140,51.7985,127.1732,-75.3747,1093,1093,0
2025-12-16,complete,SSE|SZSE,11273173400,112.7317,165.8252,-53.0935,1093,1093,0
2025-12-17,complete,SSE|SZSE,16871136900,168.7114,240.6028,-71.8914,1093,1093,0
2025-12-18,complete,SSE|SZSE,10835527050,108.3553,161.2786,-52.9234,1094,1093,1
2025-12-19,complete,SSE|SZSE,12466791500,124.6679,188.2086,-63.5407,1096,1095,1
2025-12-22,complete,SSE|SZSE,1378401550,13.784,195.7562,-181.9722,1097,1096,1
2025-12-23,complete,SSE|SZSE,3327913100,33.2791,195.5064,-162.2272,1098,1097,1
2025-12-24,complete,SSE|SZSE,14183362100,141.8336,245.8454,-104.0118,1099,1098,1
2025-12-25,complete,SSE|SZSE,7430994900,74.3099,163.4452,-89.1353,1100,1100,0
2025-12-26,complete,SSE|SZSE,10306340550,103.0634,209.4594,-106.396,1101,1100,1
2025-12-29,complete,SSE|SZSE,-14101827930,-141.0183,84.8896,-225.9079,1101,1100,1
2025-12-30,complete,SSE|SZSE,4352785700,43.5279,127.64,-84.1121,1102,1100,2
2025-12-31,complete,SSE|SZSE,3567713350,35.6771,156.3072,-120.63,1102,1100,2
2026-01-05,complete,SSE|SZSE,-2335025630,-23.3503,176.1175,-199.4678,1103,1103,0
2026-01-06,complete,SSE|SZSE,3975453100,39.7545,207.6331,-167.8786,1106,1105,1
2026-01-07,complete,SSE|SZSE,-16618693230,-166.1869,119.1638,-285.3507,1108,1105,3
2026-01-08,complete,SSE|SZSE,-375968800,-3.7597,157.9756,-161.7353,1108,1107,1
2026-01-09,complete,SSE|SZSE,16359790650,163.5979,274.814,-111.2161,1110,1110,0
2026-01-12,complete,SSE|SZSE,5645240630,56.4524,255.6109,-199.1584,1110,1099,11
2026-01-13,complete,SSE|SZSE,5580328800,55.8033,249.2435,-193.4402,1112,1103,9
2026-01-14,complete,SSE|SZSE,-8844227750,-88.4423,231.3195,-319.7618,1114,1112,2
2026-01-15,complete,SSE|SZSE,-68519829600,-685.1983,160.756,-845.9543,1114,1114,0
2026-01-16,complete,SSE|SZSE,-87220485500,-872.2049,254.8489,-1127.0538,1115,1111,4
2026-01-19,complete,SSE|SZSE,-42550236860,-425.5024,216.7195,-642.2219,1116,1115,1
2026-01-20,complete,SSE|SZSE,-53531124760,-535.3112,186.2751,-721.5864,1119,1119,0
2026-01-21,complete,SSE|SZSE,-101533256700,-1015.3326,158.024,-1173.3566,1120,1120,0
2026-01-22,complete,SSE|SZSE,-64212546550,-642.1255,182.7947,-824.9201,1120,1119,1
2026-01-23,complete,SSE|SZSE,-71961080250,-719.6108,247.1359,-966.7467,1121,1118,3
2026-01-26,complete,SSE|SZSE,-103929998950,-1039.3,211.6002,-1250.9002,1122,1120,2
2026-01-27,complete,SSE|SZSE,-48197765850,-481.9777,155.4541,-637.4317,1124,1123,1
2026-01-28,complete,SSE|SZSE,-130467003600,-1304.67,219.2624,-1523.9324,1126,1125,1
2026-01-29,complete,SSE|SZSE,-33420780650,-334.2078,271.0399,-605.2477,1127,1118,9
2026-01-30,complete,SSE|SZSE,-3466449900,-34.6645,211.8381,-246.5026,1127,1125,2
2026-02-02,complete,SSE|SZSE,-17750407700,-177.5041,191.576,-369.0801,1129,1126,3
2026-02-03,complete,SSE|SZSE,6538913450,65.3891,237.0388,-171.6497,1131,1131,0
2026-02-04,complete,SSE|SZSE,-6699361940,-66.9936,131.3313,-198.325,1132,1131,1
2026-02-05,complete,SSE|SZSE,4320673000,43.2067,144.4909,-101.2842,1132,1131,1
2026-02-06,complete,SSE|SZSE,9369445600,93.6945,149.6658,-55.9714,1133,1130,3
2026-02-09,complete,SSE|SZSE,-3855187100,-38.5519,101.7557,-140.3076,1139,1138,1
2026-02-10,complete,SSE|SZSE,-11599727540,-115.9973,69.7247,-185.722,1139,1137,2
2026-02-11,complete,SSE|SZSE,788570250,7.8857,109.2778,-101.3921,1141,1141,0
2026-02-12,complete,SSE|SZSE,-8494905900,-84.9491,90.6508,-175.5999,1145,1144,1
2026-02-13,complete,SSE|SZSE,-23253638200,-232.5364,92.2815,-324.8179,1146,1145,1
2026-02-24,complete,SSE|SZSE,-2365058800,-23.6506,85.1972,-108.8478,1146,1144,2
2026-02-25,complete,SSE|SZSE,-3538684400,-35.3868,112.2888,-147.6756,1146,1145,1
2026-02-26,complete,SSE|SZSE,-25738432100,-257.3843,69.9332,-327.3175,1146,1144,2
2026-02-27,complete,SSE|SZSE,-3373598900,-33.736,109.3857,-143.1217,1148,1147,1
2026-03-02,complete,SSE|SZSE,-17243868320,-172.4387,178.5004,-350.9391,1149,1143,6
2026-03-03,complete,SSE|SZSE,9752262150,97.5226,253,-155.4774,1150,1139,11
2026-03-04,complete,SSE|SZSE,13179625550,131.7963,238.6555,-106.8593,1150,1146,4
2026-03-05,complete,SSE|SZSE,-22068589950,-220.6859,96.2071,-316.893,1153,1150,3
2026-03-06,complete,SSE|SZSE,6183192600,61.8319,149.3162,-87.4842,1153,1151,2
2026-03-09,complete,SSE|SZSE,8822447950,88.2245,186.5208,-98.2964,1154,1151,3
2026-03-10,complete,SSE|SZSE,-9574932450,-95.7493,99.9857,-195.735,1154,1152,2
2026-03-11,complete,SSE|SZSE,-12145578300,-121.4558,116.2082,-237.664,1153,1149,4
2026-03-12,complete,SSE|SZSE,-3974061900,-39.7406,129.2672,-169.0078,1153,1151,2
2026-03-13,complete,SSE|SZSE,7568919650,75.6892,139.8916,-64.2024,1153,1149,4
2026-03-16,complete,SSE|SZSE,-221766150,-2.2177,126.6369,-128.8545,1153,1150,3
2026-03-17,complete,SSE|SZSE,-889573150,-8.8957,122.7201,-131.6159,1154,1152,2
2026-03-18,complete,SSE|SZSE,-10393962200,-103.9396,97.5552,-201.4948,1155,1154,1
2026-03-19,complete,SSE|SZSE,2999757150,29.9976,145.9197,-115.9221,1157,1156,1
2026-03-20,complete,SSE|SZSE,-523997100,-5.24,157.5856,-162.8255,1159,1156,3
2026-03-23,complete,SSE|SZSE,16662268250,166.6227,297.1004,-130.4777,1161,1159,2
2026-03-24,complete,SSE|SZSE,-6372799610,-63.728,98.9887,-162.7167,1162,1161,1
2026-03-25,complete,SSE|SZSE,-19548880500,-195.4888,71.8787,-267.3675,1162,1161,1
2026-03-26,complete,SSE|SZSE,-2535758650,-25.3576,68.6879,-94.0455,1162,1160,2
2026-03-27,complete,SSE|SZSE,105063840,1.0506,82.31,-81.2593,1163,1158,5
2026-03-30,complete,SSE|SZSE,-10597300350,-105.973,49.3075,-155.2805,1164,1163,1
2026-03-31,complete,SSE|SZSE,3707774790,37.0777,127.1006,-90.0228,1164,1161,3
2026-04-01,complete,SSE|SZSE,-8435238550,-84.3524,79.4475,-163.7999,1164,1163,1
2026-04-02,complete,SSE|SZSE,-7267821000,-72.6782,98.3809,-171.0592,1170,1170,0
2026-04-03,complete,SSE|SZSE,2044495300,20.445,97.2871,-76.8422,1173,1173,0
2026-04-07,complete,SSE|SZSE,1880046350,18.8005,90.0557,-71.2552,1174,1174,0
2026-04-08,complete,SSE|SZSE,7768799350,77.688,264.2034,-186.5155,1174,1174,0
2026-04-09,complete,SSE|SZSE,-18411120300,-184.1112,59.4474,-243.5586,1175,1175,0
2026-04-10,complete,SSE|SZSE,-21623142350,-216.2314,47.8646,-264.096,1176,1176,0
2026-04-13,complete,SSE|SZSE,-17449606000,-174.4961,44.9709,-219.467,1176,1175,1
2026-04-14,complete,SSE|SZSE,-9577715290,-95.7772,78.5131,-174.2903,1177,1175,2
2026-04-15,complete,SSE|SZSE,-3804535000,-38.0453,101.6408,-139.6861,1177,1177,0
2026-04-16,complete,SSE|SZSE,-4220800920,-42.208,90.9527,-133.1607,1177,1177,0
2026-04-17,complete,SSE|SZSE,-12189962840,-121.8996,79.8883,-201.7879,1178,1178,0
2026-04-20,complete,SSE|SZSE,-12539636430,-125.3964,98.7609,-224.1572,1179,1179,0
2026-04-21,complete,SSE|SZSE,-11830124900,-118.3012,83.5927,-201.8939,1179,1178,1
2026-04-22,complete,SSE|SZSE,-17603294920,-176.0329,73.0254,-249.0584,1179,1179,0
2026-04-23,complete,SSE|SZSE,-21383355200,-213.8336,82.1123,-295.9459,1180,1180,0
2026-04-24,complete,SSE|SZSE,-7381300688,-73.813,89.429,-163.242,1182,1181,1
2026-04-27,complete,SSE|SZSE,-21056269640,-210.5627,66.7903,-277.353,1185,1184,1
2026-04-28,complete,SSE|SZSE,-19587234590,-195.8723,58.5405,-254.4128,1188,1188,0
2026-04-29,complete,SSE|SZSE,-3534295800,-35.343,128.0732,-163.4161,1189,1188,1
2026-04-30,complete,SSE|SZSE,-41712296950,-417.123,88.5907,-505.7136,1190,1189,1
2026-05-06,complete,SSE|SZSE,-15133687300,-151.3369,134.7551,-286.092,1194,1193,1
2026-05-07,complete,SSE|SZSE,-34792933750,-347.9293,103.891,-451.8203,1194,1191,3
2026-05-08,complete,SSE|SZSE,-26309222430,-263.0922,101.9811,-365.0733,1196,1194,2
2026-05-11,complete,SSE|SZSE,-46068544620,-460.6854,76.6816,-537.367,1196,1195,1
2026-05-12,complete,SSE|SZSE,-26745655810,-267.4566,97.2221,-364.6786,1198,1195,3
2026-05-13,complete,SSE|SZSE,-16330917450,-163.3092,94.1972,-257.5063,1200,1198,2
2026-05-14,complete,SSE|SZSE,-20354707450,-203.5471,74.2553,-277.8023,1203,1200,3
2026-05-15,complete,SSE|SZSE,-8309343050,-83.0934,115.5567,-198.6501,1207,1203,4
2026-05-18,complete,SSE|SZSE,-13103593560,-131.0359,86.1037,-217.1396,1209,1207,2
2026-05-19,complete,SSE|SZSE,-16808634700,-168.0863,110.7614,-278.8477,1209,1208,1
2026-05-20,complete,SSE|SZSE,-21603510930,-216.0351,108.8398,-324.8749,1211,1209,2
2026-05-21,complete,SSE|SZSE,-3707517350,-37.0752,181.4333,-218.5085,1214,1210,4
2026-05-22,complete,SSE|SZSE,-8838976700,-88.3898,130.2915,-218.6812,1215,1213,2
2026-05-25,complete,SSE|SZSE,-47296292220,-472.9629,74.3832,-547.3461,1217,1216,1
2026-05-26,complete,SSE|SZSE,-1118164140,-11.1816,192.9376,-204.1193,1219,1218,1
2026-05-27,complete,SSE|SZSE,-6692706200,-66.9271,145.8807,-212.8078,1222,1221,1
2026-05-28,complete,SSE|SZSE,-14328705250,-143.2871,81.6134,-224.9005,1222,1221,1
2026-05-29,complete,SSE|SZSE,6008992880,60.0899,201.9535,-141.8636,1224,1223,1
2026-06-01,complete,SSE|SZSE,16741110350,167.4111,268.5196,-101.1085,1228,1227,1
2026-06-02,complete,SSE|SZSE,-8502338600,-85.0234,109.1075,-194.1309,1229,1227,2
2026-06-03,complete,SSE|SZSE,-19515816090,-195.1582,81.3694,-276.5276,1229,1227,2
2026-06-04,complete,SSE|SZSE,-7497663250,-74.9766,110.6124,-185.589,1230,1228,2
2026-06-05,complete,SSE|SZSE,4736843230,47.3684,160.2086,-112.8402,1231,1228,3
2026-06-08,complete,SSE|SZSE,29134506000,291.3451,350.0126,-58.6675,1232,1230,2
2026-06-09,complete,SSE|SZSE,-25030431750,-250.3043,44.5462,-294.8505,1240,1237,3
2026-06-10,complete,SSE|SZSE,-2948487720,-29.4849,96.9631,-126.4479,1243,1240,3
2026-06-11,complete,SSE|SZSE,5812544660,58.1254,137.0944,-78.9689,1247,1243,4
2026-06-12,complete,SSE|SZSE,2478202810,24.782,145.5885,-120.8064,1247,1246,1
2026-06-15,complete,SSE|SZSE,-5621812260,-56.2181,167.6048,-223.8229,1250,1249,1
2026-06-16,complete,SSE|SZSE,-14613915180,-146.1392,95.5618,-241.701,1251,1249,2
2026-06-17,complete,SSE|SZSE,-26348986360,-263.4899,76.4804,-339.9703,1251,1250,1
2026-06-18,complete,SSE|SZSE,-16035904230,-160.359,120.3135,-280.6726,1254,1253,1
2026-06-22,complete,SSE|SZSE,-5809521230,-58.0952,169.5449,-227.6401,1254,1252,2
2026-06-23,complete,SSE|SZSE,-23779146720,-237.7915,145.4927,-383.2842,1254,1247,7
2026-06-24,complete,SSE|SZSE,-27928462660,-279.2846,134.2422,-413.5268,1256,1252,4
2026-06-25,complete,SSE|SZSE,-33073661440,-330.7366,173.4273,-504.1639,1256,1249,7
2026-06-26,complete,SSE|SZSE,20010195960,200.102,315.3761,-115.2741,1258,1255,3
2026-06-29,complete,SSE|SZSE,701630700,7.0163,264.9831,-257.9667,1260,1258,2
2026-06-30,complete,SSE|SZSE,-7287358620,-72.8736,244.6123,-317.4859,1260,1258,2
2026-07-01,complete,SSE|SZSE,456935400,4.5694,229.2665,-224.6971,1262,1260,2
2026-07-02,complete,SSE|SZSE,34464646980,344.6465,443.0533,-98.4068,1262,1257,5
2026-07-03,complete,SSE|SZSE,-7507409500,-75.0741,193.2568,-268.3309,1262,1256,6
2026-07-06,complete,SSE|SZSE,11713840850,117.1384,217.0705,-99.9321,1267,1261,6
2026-07-07,complete,SSE|SZSE,23901035270,239.0104,286.4553,-47.445,1269,1266,3
2026-07-08,complete,SSE|SZSE,21127865000,211.2786,257.7219,-46.4432,1273,1265,8
2026-07-09,complete,SSE|SZSE,11231755150,112.3176,191.8082,-79.4907,1275,1269,6
2026-07-10,complete,SSE|SZSE,17848664950,178.4866,342.1019,-163.6153,1279,1274,5
2026-07-13,complete,SSE|SZSE,54427021800,544.2702,595.4572,-51.187,1282,1279,3
2026-07-14,complete,SSE|SZSE,19679084060,196.7908,277.7017,-80.9108,1282,1279,3
2026-07-15,complete,SSE|SZSE,10497167980,104.9717,241.3982,-136.4265,1281,1280,1
2026-07-16,complete,SSE|SZSE,38415593710,384.1559,459.7651,-75.6092,1281,1278,3
2026-07-17,complete,SSE|SZSE,73456122120,734.5612,828.825,-94.2638,1285,1276,9
2026-07-20,complete,SSE|SZSE,60155421420,601.5542,689.2142,-87.66,1288,1284,4
2026-07-21,complete,SSE|SZSE,-14645008260,-146.4501,156.742,-303.1921,1289,1286,3
2026-07-22,complete,SSE|SZSE,-23653542160,-236.5354,136.0678,-372.6032,1289,1284,5
2026-07-23,complete,SSE|SZSE,17850458000,178.5046,252.7506,-74.2461,1291,1290,1
2026-07-24,complete,SSE|SZSE,13326132030,133.2613,230.944,-97.6827,1292,1291,1
2026-07-27,complete,SSE|SZSE,14385685140,143.8569,253.9536,-110.0967,1292,1289,3
2026-07-28,complete,SSE|SZSE,27015472190,270.1547,407.29,-137.1352,1292,1290,2
2026-07-29,complete,SSE|SZSE,41651659280,416.5166,503.1652,-86.6486,1292,1291,1
2026-07-30,complete,SSE|SZSE,39907227100,399.0723,489.2414,-90.1692,1296,1293,3
2026-07-31,complete,SSE|SZSE,-23416798960,-234.168,127.24,-361.408,1296,1291,5
2026-08-03,complete,SSE|SZSE,29036131620,290.3613,345.0256,-54.6643,1299,1296,3
2026-08-04,complete,SSE|SZSE,-23912287450,-239.1229,88.6942,-327.817,1301,1299,2
2026-08-05,complete,SSE|SZSE,-30513610580,-305.1361,83.5773,-388.7134,1302,1301,1
2026-08-06,complete,SSE|SZSE,-22953618140,-229.5362,80.4695,-310.0057,1304,1302,2
